topic,index
2,2998
0,2999
0,3000
2,3001
3,3002
0,3003
7,3004
7,3005
8,3006
3,3007
7,3008
8,3009
8,3010
6,3011
3,3012
0,3013
8,3014
3,3015
0,3016
3,3017
0,3018
8,3019
6,3020
0,3021
6,3022
3,3023
8,3024
2,3025
1,3026
0,3027
1,3028
8,3029
1,3030
8,3031
0,3032
8,3033
8,3034
0,3035
0,3036
8,3037
0,3038
1,3039
0,3040
6,3041
8,3042
2,3043
3,3044
1,3045
8,3046
8,3047
2,3048
8,3049
3,3050
8,3051
2,3052
0,3053
8,3054
0,3055
3,3056
2,3057
3,3058
3,3059
0,3060
7,3061
8,3062
6,3063
6,3064
6,3065
6,3066
1,3067
2,3068
0,3069
3,3070
0,3071
2,3072
1,3073
0,3074
0,3075
0,3076
2,3077
0,3078
0,3079
1,3080
0,3081
3,3082
0,3083
0,3084
1,3085
6,3086
6,3087
2,3088
2,3089
0,3090
3,3091
0,3092
3,3093
0,3094
0,3095
6,3096
8,3097
8,3098
8,3099
0,3100
6,3101
0,3102
8,3103
0,3104
0,3105
1,3106
8,3107
3,3108
1,3109
0,3110
8,3111
1,3112
8,3113
6,3114
0,3115
6,3116
1,3117
0,3118
0,3119
0,3120
8,3121
0,3122
6,3123
0,3124
1,3125
0,3126
6,3127
1,3128
1,3129
3,3130
6,3131
2,3132
3,3133
2,3134
0,3135
0,3136
8,3137
6,3138
8,3139
6,3140
0,3141
0,3142
6,3143
3,3144
8,3145
0,3146
3,3147
0,3148
1,3149
0,3150
0,3151
0,3152
0,3153
7,3154
2,3155
0,3156
8,3157
0,3158
0,3159
8,3160
0,3161
3,3162
6,3163
3,3164
5,3165
0,3166
0,3167
0,3168
0,3169
1,3170
2,3171
8,3172
2,3173
6,3174
2,3175
2,3176
8,3177
2,3178
8,3179
7,3180
0,3181
0,3182
7,3183
8,3184
8,3185
3,3186
7,3187
0,3188
0,3189
2,3190
8,3191
0,3192
8,3193
3,3194
0,3195
1,3196
0,3197
0,3198
3,3199
7,3200
0,3201
6,3202
0,3203
8,3204
3,3205
8,3206
3,3207
0,3208
0,3209
8,3210
3,3211
3,3212
8,3213
0,3214
5,3215
0,3216
3,3217
3,3218
6,3219
2,3220
0,3221
6,3222
2,3223
2,3224
8,3225
8,3226
8,3227
8,3228
6,3229
8,3230
0,3231
0,3232
0,3233
0,3234
6,3235
0,3236
6,3237
0,3238
8,3239
2,3240
3,3241
0,3242
3,3243
6,3244
8,3245
6,3246
8,3247
8,3248
0,3249
2,3250
7,3251
8,3252
0,3253
0,3254
0,3255
6,3256
8,3257
0,3258
1,3259
0,3260
6,3261
5,3262
7,3263
8,3264
2,3265
0,3266
3,3267
8,3268
6,3269
6,3270
1,3271
0,3272
0,3273
1,3274
0,3275
8,3276
6,3277
6,3278
8,3279
3,3280
2,3281
6,3282
2,3283
3,3284
8,3285
0,3286
0,3287
7,3288
6,3289
5,3290
2,3291
2,3292
2,3293
0,3294
0,3295
8,3296
0,3297
1,3298
6,3299
3,3300
8,3301
3,3302
6,3303
8,3304
2,3305
2,3306
8,3307
7,3308
6,3309
8,3310
0,3311
0,3312
0,3313
0,3314
3,3315
7,3316
8,3317
5,3318
0,3319
0,3320
0,3321
0,3322
2,3323
0,3324
0,3325
1,3326
0,3327
6,3328
1,3329
0,3330
0,3331
7,3332
6,3333
0,3334
1,3335
6,3336
3,3337
5,3338
1,3339
6,3340
0,3341
6,3342
6,3343
8,3344
0,3345
8,3346
1,3347
0,3348
0,3349
1,3350
0,3351
0,3352
7,3353
0,3354
0,3355
2,3356
0,3357
3,3358
8,3359
0,3360
8,3361
8,3362
3,3363
3,3364
0,3365
8,3366
6,3367
0,3368
2,3369
5,3370
8,3371
7,3372
1,3373
8,3374
0,3375
8,3376
3,3377
2,3378
0,3379
0,3380
3,3381
0,3382
7,3383
0,3384
3,3385
8,3386
3,3387
8,3388
0,3389
1,3390
5,3391
3,3392
6,3393
8,3394
8,3395
6,3396
6,3397
8,3398
7,3399
3,3400
8,3401
3,3402
8,3403
7,3404
2,3405
8,3406
3,3407
8,3408
8,3409
3,3410
2,3411
8,3412
3,3413
0,3414
0,3415
3,3416
0,3417
0,3418
2,3419
3,3420
0,3421
0,3422
0,3423
0,3424
8,3425
5,3426
0,3427
0,3428
3,3429
0,3430
8,3431
8,3432
3,3433
8,3434
2,3435
0,3436
3,3437
0,3438
2,3439
1,3440
2,3441
0,3442
0,3443
8,3444
8,3445
0,3446
0,3447
0,3448
8,3449
6,3450
0,3451
8,3452
0,3453
8,3454
6,3455
3,3456
7,3457
0,3458
2,3459
8,3460
3,3461
6,3462
2,3463
8,3464
0,3465
6,3466
8,3467
0,3468
3,3469
8,3470
0,3471
2,3472
8,3473
8,3474
2,3475
0,3476
8,3477
6,3478
1,3479
0,3480
0,3481
0,3482
6,3483
0,3484
2,3485
8,3486
8,3487
6,3488
0,3489
0,3490
1,3491
8,3492
6,3493
0,3494
0,3495
3,3496
8,3497
8,3498
1,3499
3,3500
7,3501
2,3502
8,3503
2,3504
8,3505
2,3506
1,3507
2,3508
6,3509
1,3510
7,3511
8,3512
3,3513
6,3514
0,3515
7,3516
0,3517
8,3518
6,3519
3,3520
2,3521
3,3522
8,3523
0,3524
8,3525
0,3526
2,3527
0,3528
1,3529
1,3530
0,3531
8,3532
8,3533
2,3534
8,3535
8,3536
8,3537
8,3538
0,3539
0,3540
3,3541
7,3542
8,3543
0,3544
1,3545
8,3546
0,3547
0,3548
8,3549
5,3550
0,3551
5,3552
2,3553
3,3554
8,3555
8,3556
8,3557
8,3558
8,3559
8,3560
0,3561
0,3562
6,3563
2,3564
2,3565
2,3566
0,3567
1,3568
0,3569
3,3570
7,3571
1,3572
0,3573
2,3574
8,3575
0,3576
6,3577
1,3578
2,3579
2,3580
0,3581
0,3582
8,3583
1,3584
0,3585
3,3586
0,3587
8,3588
0,3589
5,3590
6,3591
3,3592
3,3593
0,3594
3,3595
1,3596
3,3597
7,3598
0,3599
0,3600
8,3601
8,3602
0,3603
3,3604
8,3605
3,3606
5,3607
8,3608
8,3609
8,3610
8,3611
8,3612
1,3613
2,3614
1,3615
0,3616
0,3617
0,3618
8,3619
8,3620
8,3621
8,3622
0,3623
2,3624
1,3625
8,3626
2,3627
3,3628
5,3629
2,3630
0,3631
0,3632
8,3633
2,3634
6,3635
8,3636
1,3637
3,3638
0,3639
0,3640
3,3641
6,3642
0,3643
8,3644
3,3645
0,3646
0,3647
2,3648
0,3649
8,3650
0,3651
8,3652
7,3653
7,3654
8,3655
0,3656
1,3657
8,3658
0,3659
8,3660
8,3661
1,3662
0,3663
1,3664
8,3665
6,3666
2,3667
8,3668
8,3669
0,3670
2,3671
3,3672
6,3673
1,3674
0,3675
2,3676
8,3677
0,3678
0,3679
0,3680
5,3681
3,3682
8,3683
2,3684
6,3685
6,3686
1,3687
1,3688
8,3689
1,3690
3,3691
8,3692
8,3693
5,3694
2,3695
2,3696
1,3697
3,3698
5,3699
7,3700
3,3701
1,3702
0,3703
3,3704
6,3705
0,3706
6,3707
2,3708
8,3709
1,3710
0,3711
2,3712
3,3713
0,3714
0,3715
0,3716
6,3717
0,3718
0,3719
7,3720
3,3721
1,3722
6,3723
0,3724
8,3725
1,3726
0,3727
3,3728
2,3729
8,3730
7,3731
0,3732
0,3733
0,3734
1,3735
6,3736
0,3737
5,3738
8,3739
0,3740
8,3741
3,3742
8,3743
3,3744
0,3745
0,3746
2,3747
3,3748
8,3749
0,3750
1,3751
1,3752
2,3753
0,3754
3,3755
0,3756
6,3757
6,3758
2,3759
7,3760
8,3761
6,3762
2,3763
7,3764
8,3765
8,3766
2,3767
0,3768
3,3769
0,3770
1,3771
3,3772
6,3773
8,3774
2,3775
0,3776
3,3777
8,3778
2,3779
8,3780
2,3781
8,3782
8,3783
0,3784
6,3785
3,3786
7,3787
0,3788
1,3789
0,3790
3,3791
3,3792
0,3793
2,3794
0,3795
8,3796
0,3797
3,3798
0,3799
8,3800
0,3801
8,3802
0,3803
7,3804
1,3805
6,3806
7,3807
0,3808
0,3809
3,3810
8,3811
6,3812
0,3813
8,3814
0,3815
8,3816
6,3817
1,3818
0,3819
3,3820
3,3821
3,3822
0,3823
3,3824
0,3825
8,3826
8,3827
0,3828
8,3829
6,3830
0,3831
0,3832
6,3833
3,3834
0,3835
3,3836
0,3837
2,3838
0,3839
0,3840
8,3841
2,3842
0,3843
8,3844
8,3845
2,3846
8,3847
1,3848
8,3849
0,3850
2,3851
3,3852
3,3853
8,3854
6,3855
6,3856
0,3857
0,3858
8,3859
8,3860
1,3861
0,3862
8,3863
8,3864
6,3865
1,3866
0,3867
3,3868
8,3869
1,3870
3,3871
2,3872
1,3873
0,3874
3,3875
6,3876
8,3877
2,3878
2,3879
0,3880
0,3881
8,3882
3,3883
6,3884
3,3885
2,3886
8,3887
2,3888
2,3889
5,3890
8,3891
0,3892
1,3893
0,3894
0,3895
3,3896
3,3897
1,3898
3,3899
0,3900
8,3901
0,3902
8,3903
2,3904
2,3905
8,3906
7,3907
3,3908
6,3909
2,3910
1,3911
6,3912
2,3913
1,3914
6,3915
3,3916
1,3917
0,3918
8,3919
0,3920
0,3921
8,3922
6,3923
7,3924
3,3925
8,3926
2,3927
0,3928
0,3929
3,3930
0,3931
8,3932
6,3933
0,3934
0,3935
1,3936
3,3937
0,3938
6,3939
6,3940
0,3941
2,3942
2,3943
0,3944
0,3945
0,3946
2,3947
8,3948
8,3949
2,3950
0,3951
0,3952
0,3953
0,3954
6,3955
2,3956
6,3957
6,3958
8,3959
6,3960
6,3961
0,3962
0,3963
2,3964
0,3965
7,3966
8,3967
8,3968
1,3969
1,3970
8,3971
1,3972
0,3973
2,3974
0,3975
8,3976
0,3977
8,3978
3,3979
0,3980
8,3981
0,3982
6,3983
8,3984
6,3985
0,3986
7,3987
3,3988
3,3989
8,3990
8,3991
6,3992
2,3993
0,3994
8,3995
6,3996
1,3997
2,3998
2,3999
8,4000
1,4001
0,4002
0,4003
7,4004
0,4005
0,4006
3,4007
1,4008
5,4009
2,4010
1,4011
2,4012
8,4013
0,4014
8,4015
7,4016
0,4017
8,4018
1,4019
3,4020
6,4021
2,4022
0,4023
0,4024
3,4025
1,4026
0,4027
6,4028
8,4029
8,4030
8,4031
0,4032
8,4033
2,4034
0,4035
0,4036
6,4037
6,4038
3,4039
0,4040
0,4041
3,4042
1,4043
0,4044
6,4045
6,4046
6,4047
7,4048
8,4049
0,4050
0,4051
0,4052
3,4053
6,4054
8,4055
6,4056
8,4057
8,4058
8,4059
0,4060
2,4061
0,4062
3,4063
8,4064
3,4065
0,4066
8,4067
7,4068
8,4069
7,4070
0,4071
0,4072
8,4073
3,4074
0,4075
0,4076
2,4077
0,4078
3,4079
8,4080
0,4081
6,4082
2,4083
8,4084
6,4085
1,4086
8,4087
0,4088
0,4089
6,4090
0,4091
3,4092
8,4093
6,4094
6,4095
2,4096
0,4097
2,4098
3,4099
8,4100
3,4101
3,4102
3,4103
8,4104
2,4105
8,4106
6,4107
0,4108
0,4109
0,4110
8,4111
8,4112
0,4113
2,4114
8,4115
8,4116
3,4117
0,4118
6,4119
8,4120
6,4121
8,4122
1,4123
1,4124
8,4125
0,4126
0,4127
7,4128
3,4129
6,4130
0,4131
0,4132
1,4133
6,4134
1,4135
0,4136
8,4137
0,4138
0,4139
0,4140
6,4141
6,4142
0,4143
8,4144
1,4145
8,4146
0,4147
7,4148
3,4149
0,4150
0,4151
0,4152
8,4153
0,4154
0,4155
8,4156
1,4157
0,4158
5,4159
8,4160
8,4161
0,4162
0,4163
6,4164
0,4165
6,4166
3,4167
8,4168
0,4169
0,4170
8,4171
3,4172
2,4173
0,4174
6,4175
0,4176
1,4177
1,4178
0,4179
1,4180
1,4181
3,4182
8,4183
3,4184
6,4185
2,4186
8,4187
3,4188
0,4189
1,4190
7,4191
0,4192
0,4193
0,4194
6,4195
0,4196
8,4197
8,4198
0,4199
3,4200
0,4201
8,4202
8,4203
0,4204
7,4205
0,4206
8,4207
0,4208
0,4209
2,4210
3,4211
1,4212
3,4213
0,4214
3,4215
3,4216
8,4217
0,4218
3,4219
5,4220
3,4221
7,4222
3,4223
0,4224
2,4225
3,4226
8,4227
2,4228
1,4229
6,4230
8,4231
6,4232
0,4233
6,4234
8,4235
1,4236
0,4237
7,4238
8,4239
3,4240
8,4241
3,4242
0,4243
5,4244
0,4245
8,4246
6,4247
0,4248
0,4249
2,4250
8,4251
8,4252
8,4253
0,4254
0,4255
3,4256
6,4257
6,4258
1,4259
6,4260
2,4261
3,4262
3,4263
0,4264
8,4265
6,4266
0,4267
8,4268
6,4269
2,4270
0,4271
3,4272
8,4273
3,4274
0,4275
3,4276
1,4277
0,4278
6,4279
8,4280
8,4281
8,4282
1,4283
0,4284
8,4285
3,4286
8,4287
8,4288
0,4289
8,4290
8,4291
2,4292
0,4293
3,4294
8,4295
6,4296
8,4297
8,4298
8,4299
3,4300
2,4301
3,4302
0,4303
2,4304
1,4305
0,4306
0,4307
8,4308
8,4309
8,4310
1,4311
5,4312
6,4313
0,4314
7,4315
0,4316
8,4317
8,4318
0,4319
0,4320
6,4321
0,4322
0,4323
6,4324
0,4325
0,4326
7,4327
0,4328
8,4329
0,4330
7,4331
0,4332
8,4333
2,4334
0,4335
8,4336
8,4337
0,4338
7,4339
0,4340
0,4341
6,4342
3,4343
0,4344
2,4345
6,4346
8,4347
2,4348
6,4349
2,4350
1,4351
6,4352
7,4353
2,4354
6,4355
3,4356
0,4357
0,4358
6,4359
0,4360
3,4361
0,4362
1,4363
8,4364
0,4365
8,4366
8,4367
0,4368
6,4369
3,4370
8,4371
1,4372
1,4373
0,4374
3,4375
2,4376
7,4377
0,4378
0,4379
2,4380
0,4381
0,4382
6,4383
3,4384
8,4385
8,4386
0,4387
1,4388
3,4389
8,4390
7,4391
8,4392
1,4393
0,4394
8,4395
0,4396
0,4397
0,4398
3,4399
7,4400
1,4401
3,4402
1,4403
0,4404
0,4405
8,4406
7,4407
8,4408
2,4409
8,4410
0,4411
0,4412
6,4413
2,4414
0,4415
0,4416
7,4417
0,4418
2,4419
0,4420
1,4421
8,4422
8,4423
2,4424
0,4425
8,4426
0,4427
7,4428
6,4429
7,4430
2,4431
3,4432
6,4433
3,4434
0,4435
3,4436
8,4437
8,4438
2,4439
8,4440
6,4441
5,4442
0,4443
8,4444
0,4445
2,4446
5,4447
3,4448
0,4449
8,4450
8,4451
0,4452
0,4453
2,4454
6,4455
1,4456
6,4457
3,4458
3,4459
7,4460
8,4461
0,4462
8,4463
1,4464
0,4465
3,4466
0,4467
0,4468
2,4469
0,4470
8,4471
6,4472
6,4473
0,4474
0,4475
7,4476
0,4477
6,4478
7,4479
8,4480
0,4481
8,4482
1,4483
6,4484
8,4485
2,4486
0,4487
0,4488
1,4489
3,4490
3,4491
1,4492
0,4493
7,4494
0,4495
8,4496
1,4497
8,4498
8,4499
0,4500
3,4501
3,4502
2,4503
7,4504
3,4505
8,4506
2,4507
8,4508
3,4509
6,4510
7,4511
0,4512
8,4513
5,4514
2,4515
0,4516
8,4517
1,4518
1,4519
3,4520
0,4521
2,4522
0,4523
0,4524
8,4525
7,4526
0,4527
0,4528
5,4529
8,4530
6,4531
0,4532
3,4533
3,4534
2,4535
0,4536
2,4537
3,4538
3,4539
8,4540
8,4541
6,4542
0,4543
8,4544
3,4545
7,4546
1,4547
0,4548
3,4549
6,4550
0,4551
6,4552
8,4553
1,4554
0,4555
1,4556
6,4557
6,4558
0,4559
0,4560
1,4561
8,4562
3,4563
8,4564
3,4565
2,4566
0,4567
2,4568
3,4569
2,4570
0,4571
7,4572
2,4573
0,4574
0,4575
2,4576
6,4577
0,4578
0,4579
3,4580
0,4581
1,4582
6,4583
2,4584
3,4585
0,4586
0,4587
3,4588
1,4589
3,4590
8,4591
6,4592
0,4593
3,4594
0,4595
0,4596
2,4597
6,4598
8,4599
6,4600
0,4601
0,4602
0,4603
1,4604
3,4605
1,4606
2,4607
1,4608
8,4609
5,4610
3,4611
1,4612
1,4613
0,4614
8,4615
0,4616
2,4617
8,4618
1,4619
5,4620
3,4621
1,4622
3,4623
8,4624
0,4625
8,4626
0,4627
0,4628
8,4629
0,4630
0,4631
3,4632
6,4633
6,4634
8,4635
8,4636
0,4637
1,4638
8,4639
0,4640
0,4641
6,4642
1,4643
8,4644
0,4645
6,4646
8,4647
3,4648
3,4649
8,4650
8,4651
1,4652
0,4653
5,4654
8,4655
0,4656
3,4657
8,4658
1,4659
6,4660
3,4661
8,4662
8,4663
6,4664
0,4665
6,4666
8,4667
8,4668
2,4669
1,4670
0,4671
0,4672
3,4673
0,4674
3,4675
6,4676
2,4677
0,4678
0,4679
2,4680
3,4681
0,4682
8,4683
0,4684
0,4685
3,4686
3,4687
0,4688
3,4689
6,4690
8,4691
0,4692
8,4693
1,4694
8,4695
3,4696
2,4697
0,4698
7,4699
2,4700
6,4701
3,4702
8,4703
3,4704
3,4705
3,4706
1,4707
3,4708
8,4709
8,4710
2,4711
8,4712
6,4713
2,4714
2,4715
3,4716
6,4717
0,4718
6,4719
0,4720
0,4721
0,4722
0,4723
5,4724
8,4725
3,4726
3,4727
8,4728
0,4729
2,4730
8,4731
0,4732
0,4733
0,4734
7,4735
6,4736
8,4737
2,4738
3,4739
1,4740
7,4741
8,4742
8,4743
8,4744
8,4745
1,4746
2,4747
0,4748
2,4749
6,4750
0,4751
0,4752
3,4753
0,4754
6,4755
3,4756
3,4757
8,4758
3,4759
0,4760
3,4761
0,4762
1,4763
3,4764
3,4765
8,4766
0,4767
3,4768
8,4769
0,4770
8,4771
3,4772
0,4773
8,4774
5,4775
7,4776
6,4777
0,4778
1,4779
8,4780
1,4781
3,4782
0,4783
7,4784
0,4785
1,4786
8,4787
7,4788
0,4789
0,4790
0,4791
1,4792
0,4793
0,4794
3,4795
3,4796
0,4797
6,4798
2,4799
0,4800
8,4801
3,4802
2,4803
0,4804
0,4805
8,4806
0,4807
0,4808
0,4809
8,4810
7,4811
3,4812
6,4813
0,4814
0,4815
7,4816
6,4817
8,4818
0,4819
3,4820
3,4821
0,4822
8,4823
2,4824
5,4825
6,4826
1,4827
8,4828
0,4829
7,4830
6,4831
6,4832
8,4833
6,4834
0,4835
8,4836
3,4837
0,4838
6,4839
2,4840
1,4841
8,4842
0,4843
3,4844
0,4845
1,4846
2,4847
3,4848
8,4849
6,4850
6,4851
3,4852
6,4853
2,4854
1,4855
0,4856
2,4857
6,4858
3,4859
2,4860
2,4861
3,4862
7,4863
2,4864
0,4865
1,4866
0,4867
1,4868
0,4869
0,4870
5,4871
2,4872
3,4873
0,4874
0,4875
1,4876
0,4877
3,4878
3,4879
8,4880
7,4881
3,4882
6,4883
7,4884
8,4885
8,4886
3,4887
0,4888
6,4889
6,4890
7,4891
0,4892
1,4893
0,4894
8,4895
8,4896
3,4897
0,4898
8,4899
3,4900
8,4901
8,4902
6,4903
1,4904
0,4905
8,4906
8,4907
6,4908
3,4909
0,4910
2,4911
3,4912
3,4913
8,4914
1,4915
3,4916
3,4917
1,4918
0,4919
1,4920
6,4921
7,4922
0,4923
0,4924
1,4925
6,4926
1,4927
1,4928
0,4929
3,4930
3,4931
2,4932
8,4933
3,4934
6,4935
7,4936
6,4937
3,4938
0,4939
6,4940
2,4941
8,4942
0,4943
7,4944
0,4945
8,4946
0,4947
0,4948
5,4949
0,4950
0,4951
7,4952
0,4953
1,4954
0,4955
6,4956
3,4957
7,4958
0,4959
8,4960
0,4961
3,4962
0,4963
3,4964
6,4965
2,4966
5,4967
0,4968
6,4969
5,4970
6,4971
1,4972
6,4973
0,4974
3,4975
0,4976
0,4977
3,4978
0,4979
8,4980
3,4981
2,4982
0,4983
2,4984
8,4985
8,4986
0,4987
0,4988
8,4989
6,4990
0,4991
7,4992
6,4993
6,4994
0,4995
0,4996
6,4997
0,4998
6,4999
6,5000
7,5001
5,5002
1,5003
6,5004
3,5005
6,5006
1,5007
8,5008
6,5009
7,5010
8,5011
0,5012
6,5013
0,5014
7,5015
0,5016
2,5017
1,5018
1,5019
8,5020
0,5021
1,5022
5,5023
1,5024
8,5025
0,5026
0,5027
8,5028
2,5029
7,5030
0,5031
0,5032
0,5033
8,5034
8,5035
0,5036
3,5037
0,5038
8,5039
6,5040
8,5041
0,5042
6,5043
8,5044
0,5045
6,5046
8,5047
0,5048
7,5049
0,5050
0,5051
1,5052
6,5053
1,5054
8,5055
6,5056
3,5057
2,5058
0,5059
2,5060
8,5061
2,5062
3,5063
1,5064
8,5065
8,5066
0,5067
3,5068
0,5069
2,5070
0,5071
3,5072
0,5073
6,5074
0,5075
8,5076
1,5077
0,5078
2,5079
3,5080
6,5081
6,5082
0,5083
0,5084
7,5085
0,5086
8,5087
6,5088
0,5089
1,5090
0,5091
8,5092
0,5093
7,5094
7,5095
2,5096
0,5097
0,5098
8,5099
8,5100
0,5101
6,5102
2,5103
0,5104
7,5105
3,5106
0,5107
3,5108
7,5109
3,5110
8,5111
0,5112
6,5113
8,5114
2,5115
2,5116
6,5117
1,5118
1,5119
0,5120
0,5121
6,5122
5,5123
3,5124
8,5125
8,5126
1,5127
8,5128
0,5129
6,5130
8,5131
0,5132
0,5133
0,5134
0,5135
8,5136
0,5137
0,5138
1,5139
3,5140
8,5141
6,5142
3,5143
2,5144
8,5145
8,5146
2,5147
8,5148
8,5149
3,5150
0,5151
5,5152
6,5153
6,5154
1,5155
0,5156
8,5157
6,5158
0,5159
6,5160
7,5161
6,5162
0,5163
2,5164
6,5165
2,5166
0,5167
8,5168
0,5169
7,5170
6,5171
7,5172
3,5173
8,5174
6,5175
8,5176
8,5177
8,5178
3,5179
2,5180
0,5181
8,5182
5,5183
2,5184
1,5185
0,5186
0,5187
8,5188
6,5189
0,5190
0,5191
5,5192
2,5193
8,5194
1,5195
0,5196
8,5197
1,5198
2,5199
3,5200
0,5201
6,5202
8,5203
2,5204
1,5205
6,5206
0,5207
1,5208
8,5209
3,5210
6,5211
6,5212
2,5213
5,5214
0,5215
1,5216
8,5217
6,5218
0,5219
0,5220
0,5221
8,5222
0,5223
1,5224
0,5225
6,5226
6,5227
2,5228
1,5229
2,5230
0,5231
0,5232
8,5233
7,5234
0,5235
1,5236
2,5237
5,5238
8,5239
5,5240
0,5241
0,5242
8,5243
0,5244
7,5245
0,5246
6,5247
1,5248
7,5249
8,5250
8,5251
7,5252
0,5253
0,5254
6,5255
8,5256
3,5257
0,5258
8,5259
0,5260
2,5261
1,5262
6,5263
8,5264
1,5265
0,5266
8,5267
0,5268
3,5269
7,5270
3,5271
2,5272
1,5273
8,5274
2,5275
5,5276
2,5277
1,5278
6,5279
7,5280
8,5281
3,5282
7,5283
1,5284
3,5285
0,5286
0,5287
7,5288
7,5289
3,5290
8,5291
0,5292
8,5293
1,5294
6,5295
3,5296
8,5297
0,5298
0,5299
8,5300
1,5301
8,5302
0,5303
0,5304
6,5305
1,5306
5,5307
8,5308
0,5309
2,5310
0,5311
6,5312
6,5313
8,5314
3,5315
7,5316
0,5317
8,5318
8,5319
1,5320
8,5321
6,5322
0,5323
2,5324
8,5325
0,5326
0,5327
8,5328
0,5329
8,5330
0,5331
1,5332
7,5333
3,5334
0,5335
0,5336
3,5337
7,5338
0,5339
0,5340
7,5341
8,5342
0,5343
8,5344
0,5345
2,5346
8,5347
5,5348
5,5349
0,5350
0,5351
0,5352
1,5353
0,5354
8,5355
2,5356
0,5357
0,5358
2,5359
8,5360
0,5361
2,5362
8,5363
3,5364
0,5365
6,5366
8,5367
0,5368
2,5369
6,5370
1,5371
7,5372
6,5373
0,5374
8,5375
0,5376
8,5377
6,5378
8,5379
2,5380
0,5381
8,5382
6,5383
1,5384
3,5385
0,5386
3,5387
7,5388
0,5389
2,5390
3,5391
8,5392
0,5393
6,5394
2,5395
3,5396
0,5397
2,5398
7,5399
3,5400
8,5401
7,5402
6,5403
0,5404
6,5405
3,5406
0,5407
6,5408
2,5409
0,5410
3,5411
6,5412
0,5413
3,5414
8,5415
2,5416
0,5417
8,5418
8,5419
8,5420
8,5421
0,5422
0,5423
0,5424
1,5425
0,5426
1,5427
1,5428
0,5429
6,5430
6,5431
8,5432
5,5433
3,5434
0,5435
0,5436
8,5437
8,5438
0,5439
8,5440
8,5441
0,5442
8,5443
8,5444
6,5445
8,5446
0,5447
1,5448
6,5449
7,5450
1,5451
0,5452
2,5453
0,5454
2,5455
6,5456
7,5457
2,5458
2,5459
0,5460
6,5461
7,5462
7,5463
8,5464
3,5465
0,5466
6,5467
3,5468
8,5469
7,5470
2,5471
0,5472
6,5473
0,5474
7,5475
8,5476
3,5477
0,5478
0,5479
2,5480
0,5481
0,5482
1,5483
1,5484
0,5485
0,5486
1,5487
7,5488
8,5489
6,5490
0,5491
6,5492
0,5493
0,5494
0,5495
7,5496
6,5497
0,5498
2,5499
8,5500
1,5501
0,5502
6,5503
5,5504
1,5505
1,5506
1,5507
0,5508
2,5509
1,5510
8,5511
8,5512
1,5513
8,5514
8,5515
7,5516
0,5517
1,5518
1,5519
3,5520
1,5521
0,5522
8,5523
0,5524
2,5525
5,5526
2,5527
3,5528
5,5529
3,5530
0,5531
5,5532
0,5533
3,5534
8,5535
6,5536
2,5537
3,5538
6,5539
2,5540
6,5541
3,5542
6,5543
2,5544
3,5545
8,5546
8,5547
3,5548
7,5549
0,5550
0,5551
8,5552
6,5553
0,5554
0,5555
0,5556
6,5557
1,5558
0,5559
0,5560
6,5561
0,5562
6,5563
7,5564
1,5565
0,5566
3,5567
6,5568
3,5569
8,5570
0,5571
3,5572
8,5573
1,5574
2,5575
3,5576
1,5577
1,5578
5,5579
6,5580
6,5581
0,5582
0,5583
0,5584
8,5585
1,5586
2,5587
0,5588
2,5589
8,5590
8,5591
3,5592
0,5593
8,5594
8,5595
1,5596
2,5597
0,5598
0,5599
0,5600
1,5601
0,5602
0,5603
0,5604
6,5605
8,5606
6,5607
0,5608
8,5609
7,5610
6,5611
8,5612
2,5613
8,5614
1,5615
7,5616
0,5617
2,5618
8,5619
8,5620
1,5621
0,5622
8,5623
0,5624
0,5625
7,5626
8,5627
7,5628
6,5629
2,5630
6,5631
7,5632
1,5633
0,5634
2,5635
8,5636
0,5637
2,5638
8,5639
0,5640
7,5641
8,5642
1,5643
3,5644
8,5645
8,5646
0,5647
1,5648
2,5649
0,5650
0,5651
8,5652
7,5653
0,5654
3,5655
0,5656
3,5657
8,5658
8,5659
0,5660
6,5661
6,5662
8,5663
1,5664
8,5665
0,5666
8,5667
0,5668
8,5669
8,5670
0,5671
2,5672
6,5673
0,5674
0,5675
0,5676
7,5677
3,5678
7,5679
0,5680
0,5681
6,5682
7,5683
6,5684
0,5685
0,5686
6,5687
5,5688
2,5689
0,5690
5,5691
6,5692
8,5693
0,5694
7,5695
6,5696
6,5697
3,5698
0,5699
8,5700
0,5701
0,5702
0,5703
0,5704
0,5705
3,5706
7,5707
0,5708
7,5709
0,5710
0,5711
8,5712
7,5713
1,5714
8,5715
2,5716
0,5717
0,5718
0,5719
8,5720
8,5721
6,5722
0,5723
0,5724
1,5725
6,5726
6,5727
6,5728
6,5729
0,5730
0,5731
8,5732
7,5733
1,5734
0,5735
3,5736
8,5737
8,5738
3,5739
1,5740
2,5741
5,5742
2,5743
7,5744
1,5745
6,5746
3,5747
7,5748
0,5749
8,5750
3,5751
0,5752
0,5753
7,5754
0,5755
3,5756
5,5757
1,5758
3,5759
0,5760
6,5761
0,5762
0,5763
0,5764
6,5765
3,5766
0,5767
2,5768
0,5769
8,5770
0,5771
1,5772
0,5773
0,5774
6,5775
6,5776
6,5777
6,5778
8,5779
8,5780
2,5781
2,5782
0,5783
3,5784
1,5785
7,5786
6,5787
1,5788
7,5789
2,5790
0,5791
6,5792
3,5793
0,5794
8,5795
8,5796
